node_id,betweenness_centrality,in_degree,out_degree,clustering_coefficient,delayed_trips,avg_delay_factor,node_name,sla_breach_score,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
IND110052AAA,0.0,1,1,0.0,70.0,1.6616161616161615,Delhi_Wazirpur_L (Delhi),0.0,5.59693264440122e-08,-1.1662972281279994e-08,6.070213613273761e-08,2.2062014524849954e-08,3.414004290910285e-09,-6.401055985616329e-09,3.0476332057127165e-08,-4.634453258558024e-08,4.965096059877593e-09,9.171172776387364e-09,1.9703558659013835e-08,-6.682406388031207e-08,1.6121340122647874e-07,-2.5839684950409037e-07,2.2504363153631545e-07,-1.2834646777676484e-07
IND534001AAA,0.0004026373016915,1,2,0.3333333333333333,17.0,1.7342261904761904,Eluru_Agraharm_DC (Andhra Pradesh),0.0068448341287563,5.596932644339853e-08,-1.1662972281696416e-08,6.070213613355143e-08,2.2062014524235114e-08,3.414004292143548e-09,-6.4010559877417485e-09,3.047633205810563e-08,-4.63445325852539e-08,4.965096060169317e-09,9.171172777328055e-09,1.9703558658744594e-08,-6.682406387960799e-08,1.6121340122545452e-07,-2.5839684950615686e-07,2.2504363153573492e-07,-1.283464677760409e-07
IND521333AAA,0.0004026373016915,2,1,0.3333333333333333,49.0,2.375,Kaikaluru_Atapaka_D (Andhra Pradesh),0.0197292277828859,5.596932644387074e-08,-1.1662972281671856e-08,6.070213613346621e-08,2.2062014524505546e-08,3.4140042915500826e-09,-6.40105598759433e-09,3.047633205806537e-08,-4.634453258527473e-08,4.9650960609521725e-09,9.171172777215456e-09,1.970355865863897e-08,-6.682406388003418e-08,1.612134012256984e-07,-2.583968495044998e-07,2.2504363153598948e-07,-1.2834646777580778e-07
IND515004AAA,0.0128823868528978,6,6,0.109375,398.0,1.787405669504644,Anantapur_KamaStrt_I (Andhra Pradesh),5.127189967453333,5.5969326444138736e-08,-1.1662972281738618e-08,6.070213613344013e-08,2.206201452420492e-08,3.414004291835854e-09,-6.401055987818129e-09,3.0476332057527924e-08,-4.634453258473626e-08,4.9650960611304945e-09,9.171172776405289e-09,1.97035586590206e-08,-6.682406388173817e-08,1.612134012262784e-07,-2.58396849503945e-07,2.250436315379675e-07,-1.283464677756601e-07
IND515671AAA,0.0028277653720974,1,2,0.1666666666666666,29.0,1.5555555555555556,Dharmavram_SaiNgr_D (Andhra Pradesh),0.0820051957908256,5.5969326443979547e-08,-1.1662972281753176e-08,6.070213613322083e-08,2.2062014524545316e-08,3.4140042914224883e-09,-6.401055987751631e-09,3.047633205735465e-08,-4.634453258543919e-08,4.96509606104258e-09,9.171172776401621e-09,1.970355865881498e-08,-6.68240638813537e-08,1.6121340122646673e-07,-2.583968495042454e-07,2.250436315374141e-07,-1.2834646777613288e-07
IND515591AAA,0.0028168191835602,2,1,0.1666666666666666,30.0,1.6125,Kadiri_GVManu_D (Andhra Pradesh),0.0845045755068085,5.596932644420824e-08,-1.1662972281549205e-08,6.070213613324385e-08,2.2062014524328307e-08,3.414004296125917e-09,-6.401055988571836e-09,3.047633205864119e-08,-4.6344532583327615e-08,4.96509606083747e-09,9.171172776840659e-09,1.970355865880837e-08,-6.682406388073151e-08,1.612134012264684e-07,-2.583968495047503e-07,2.2504363153673479e-07,-1.283464677763317e-07
IND516269AAA,0.0028146299458528,1,1,0.0,59.0,1.5,Rayachoti_Madnpali_D (Andhra Pradesh),0.1660631668053184,5.596932644419565e-08,-1.1662972281750357e-08,6.070213613282448e-08,2.2062014524275007e-08,3.4140042937787115e-09,-6.4010559889335114e-09,3.047633205750629e-08,-4.634453258505774e-08,4.965096060597226e-09,9.171172776323568e-09,1.9703558659258134e-08,-6.68240638809522e-08,1.6121340122571933e-07,-2.5839684950391424e-07,2.2504363153645267e-07,-1.2834646777541682e-07
IND516390AAA,0.0028124407081454,1,1,0.0,60.0,1.7416666666666667,Pulivendula_RTCStand_D (Andhra Pradesh),0.1687464424887254,5.596932644426512e-08,-1.1662972281229164e-08,6.070213613290384e-08,2.2062014524310185e-08,3.414004291698394e-09,-6.401055986970571e-09,3.047633205714598e-08,-4.6344532584827544e-08,4.965096060199872e-09,9.1711727762088e-09,1.9703558658891773e-08,-6.68240638810768e-08,1.6121340122683535e-07,-2.5839684950450917e-07,2.250436315369138e-07,-1.2834646777556081e-07
IND282002AAD,0.0046689430132338,6,5,0.1886792452830188,108.0,1.9133215540336284,Unknown_Source,0.5042458454292524,5.596932644413453e-08,-1.1662972281503111e-08,6.070213613268007e-08,2.206201452488968e-08,3.414004294173483e-09,-6.401055986931374e-09,3.047633205889806e-08,-4.6344532584381376e-08,4.965096059840824e-09,9.171172776908547e-09,1.9703558658740968e-08,-6.68240638802815e-08,1.6121340122621918e-07,-2.583968495052251e-07,2.2504363153687576e-07,-1.2834646777588952e-07
IND444203AAA,0.0016105492067662,2,1,0.3333333333333333,10.0,2.369281045751634,Shegaon_SChwkDPP_D (Maharashtra),0.016105492067662,5.5969326443842546e-08,-1.1662972283195852e-08,6.070213613123825e-08,2.2062014524064192e-08,3.4140042941407047e-09,-6.401055988142426e-09,3.047633206019775e-08,-4.6344532584721473e-08,4.965096060561962e-09,9.171172778254631e-09,1.9703558657775377e-08,-6.682406387883118e-08,1.6121340122582663e-07,-2.5839684950465364e-07,2.250436315355358e-07,-1.283464677764661e-07
IND303901AAA,0.0,1,1,0.5,18.0,1.3666666666666667,Chaksu_TonkRoad_D (Rajasthan),0.0,6.821539293401171e-09,3.642436643189539e-08,-5.582477345013384e-07,-8.567768418012027e-08,2.2991824845380633e-07,5.515127074266029e-08,1.1102416157171745e-07,-6.097013592855396e-08,8.865223463053307e-07,-1.0298049808246698e-07,1.8500656730503658e-07,8.64778141646526e-07,-3.0136326254024965e-07,-3.7287099037790996e-07,2.2067211980060748e-07,-6.474585755216154e-07
IND721212AAA,0.0,0,1,0.0,79.0,2.0,Ghatal_KrshDPP_D (West Bengal),0.0,5.596932644346832e-08,-1.166297228083445e-08,6.070213613236043e-08,2.206201452438085e-08,3.4140042867239717e-09,-6.4010559826144934e-09,3.047633205460296e-08,-4.6344532591027515e-08,4.965096059922968e-09,9.171172777723889e-09,1.9703558655847437e-08,-6.682406388222708e-08,1.6121340122544613e-07,-2.5839684950532523e-07,2.2504363153952086e-07,-1.2834646777931007e-07
IND560043AAC,0.0008089233328954,4,3,0.4210526315789473,163.0,1.725939363599691,HBR Layout PC (Karnataka),0.1318545032619641,5.5969326443950906e-08,-1.1662972281846024e-08,6.070213613361959e-08,2.2062014524573613e-08,3.4140042900099587e-09,-6.4010559875019e-09,3.047633205684894e-08,-4.634453258535443e-08,4.96509606045995e-09,9.171172776216395e-09,1.970355865861039e-08,-6.682406388366727e-08,1.612134012262787e-07,-2.5839684950355393e-07,2.2504363153864935e-07,-1.2834646777570695e-07
IND841424AAA,0.0,0,2,0.5,33.0,2.370512820512821,Chhapra_Prbhunth_D (Bihar),0.0,-6.322936485093839e-07,4.913393842843926e-07,1.5728935801633778e-06,9.677044888437994e-07,9.831043919291703e-07,-3.9424334495744605e-06,4.195037506406939e-06,-3.9137908530393916e-06,9.176783535626322e-06,-7.270369166112695e-06,-1.1348500882934968e-06,9.874683227699687e-06,4.893357159811552e-06,-2.6062358528668355e-06,-4.228348628234536e-05,-6.847886661984327e-06
IND841226AAB,7.297459024767576e-07,2,1,0.1666666666666666,4.0,3.8639705882352944,Siwan_HnmntNgr_D (Bihar),2.9189836099070305e-06,-6.322936485085813e-07,4.913393842851194e-07,1.572893580163457e-06,9.677044888416495e-07,9.831043919284899e-07,-3.94243344956201e-06,4.195037506402502e-06,-3.913790853022886e-06,9.17678353563532e-06,-7.270369166129016e-06,-1.1348500883068406e-06,9.874683227706072e-06,4.89335715982114e-06,-2.60623585289052e-06,-4.228348628231858e-05,-6.847886661953995e-06
IND244301AAA,0.0012150269276238,1,1,0.5,22.0,1.694763729246488,Sambhal_Khwssrai_D (Uttar Pradesh),0.0267305924077236,5.59693264442081e-08,-1.1662972278983693e-08,6.070213612639187e-08,2.2062014525355934e-08,3.4140042845128257e-09,-6.401055987136324e-09,3.047633205710067e-08,-4.6344532581241346e-08,4.965096059208816e-09,9.17117277397779e-09,1.970355866588529e-08,-6.682406387327823e-08,1.6121340122906233e-07,-2.583968495063527e-07,2.2504363153396973e-07,-1.2834646777496593e-07
IND243301AAB,0.0004053738488258,1,2,0.1666666666666666,33.0,1.5432018961430725,Aonla_KdidmCLY_D (Uttar Pradesh),0.0133773370112526,5.5969326445080756e-08,-1.1662972278681427e-08,6.070213612665277e-08,2.206201452545635e-08,3.41400428513572e-09,-6.40105598655428e-09,3.0476332057218195e-08,-4.634453258116624e-08,4.965096059710953e-09,9.171172773672666e-09,1.970355866651624e-08,-6.682406387338103e-08,1.6121340122966968e-07,-2.583968495072369e-07,2.250436315337468e-07,-1.2834646777526875e-07
IND263002AAA,0.0,1,1,0.5,26.0,1.5164141414141414,Nainital_Sookhtal_D (Uttarakhand),0.0,5.5969326444985206e-08,-1.1662972279249156e-08,6.070213613292799e-08,2.206201452502537e-08,3.4140042887453956e-09,-6.401055986160107e-09,3.047633205776907e-08,-4.634453258334191e-08,4.965096060438378e-09,9.171172775758103e-09,1.9703558660558667e-08,-6.6824063879252e-08,1.6121340122787497e-07,-2.583968495046026e-07,2.250436315359296e-07,-1.2834646777584584e-07
IND263645AAA,0.0012128376899163,3,2,0.3333333333333333,22.0,2.0177393684746625,Ranikhet_Subhash_D (Uttarakhand),0.0266824291781601,5.5969326444179506e-08,-1.1662972279500265e-08,6.070213613300597e-08,2.2062014525154452e-08,3.414004289457514e-09,-6.401055986612359e-09,3.047633205869865e-08,-4.634453258262897e-08,4.9650960604633535e-09,9.171172775878858e-09,1.9703558660864982e-08,-6.68240638796788e-08,1.6121340122738597e-07,-2.583968495059275e-07,2.25043631537499e-07,-1.2834646777598594e-07
IND263601AAA,0.0004026373016915,1,3,0.5,36.0,1.6547017797017798,Almora_SuzkiSrv_D (Uttarakhand),0.0144949428608958,5.596932644412102e-08,-1.1662972279804034e-08,6.070213613376233e-08,2.206201452495632e-08,3.4140042902964155e-09,-6.4010559872553266e-09,3.047633205897265e-08,-4.634453258279953e-08,4.965096060346279e-09,9.171172776141203e-09,1.970355866045493e-08,-6.682406387986148e-08,1.6121340122730947e-07,-2.58396849504269e-07,2.250436315364712e-07,-1.283464677748827e-07
IND621211AAA,0.0,0,1,0.0,22.0,1.4285714285714286,Musiri_ThryrRD_D (Tamil Nadu),0.0,2.9673961677830536e-07,-4.432655637540968e-08,9.473151706398836e-08,5.154855757797028e-08,9.538175828858055e-08,-2.3293152520803866e-07,4.41027518512985e-07,-4.0665460736449367e-07,6.718209642927331e-08,7.3394221338647066e-09,-4.3039585925402296e-07,-3.677790622362495e-08,8.010440245704597e-07,-2.7977112481951e-06,5.836751624566372e-07,-1.0506636244543615e-06
IND621010AAA,2.189237707430273e-06,1,1,0.0,32.0,1.4691666666666667,Thuraiyur_Mthrapuri_D (Tamil Nadu),7.005560663776874e-05,2.96739616775999e-07,-4.43265563763938e-08,9.473151706460639e-08,5.154855757900105e-08,9.53817582882456e-08,-2.3293152520866787e-07,4.4102751851296175e-07,-4.0665460736492746e-07,6.718209642915874e-08,7.339422132442884e-09,-4.3039585925547313e-07,-3.677790622234279e-08,8.010440245696615e-07,-2.7977112481883717e-06,5.836751624552512e-07,-1.050663624457282e-06
IND621212AAA,4.013602463622167e-06,2,1,0.1666666666666666,32.0,1.619047619047619,Perambalur_goplpurm_D (Tamil Nadu),0.0001284352788359,2.9673961677990594e-07,-4.43265563772199e-08,9.473151706273596e-08,5.154855757712168e-08,9.538175828875316e-08,-2.329315252091753e-07,4.4102751851199253e-07,-4.0665460736429674e-07,6.718209642965872e-08,7.339422132488164e-09,-4.3039585925414663e-07,-3.677790622370071e-08,8.010440245705329e-07,-2.7977112481907633e-06,5.836751624541286e-07,-1.050663624452894e-06
IND621704AAA,4.378475414860546e-06,1,1,0.5,0.0,0.0,Ariyalur_Kmrajngr_D (Tamil Nadu),0.0,2.9673961677825306e-07,-4.43265563764603e-08,9.473151706438914e-08,5.1548557577553936e-08,9.538175828910669e-08,-2.3293152520869508e-07,4.410275185132583e-07,-4.0665460736395554e-07,6.718209642887734e-08,7.339422134024404e-09,-4.3039585925357414e-07,-3.6777906223244344e-08,8.010440245704303e-07,-2.797711248188225e-06,5.836751624517957e-07,-1.0506636244581967e-06
IND608301AAA,3.648729512383788e-06,1,1,0.0,96.0,1.8441295546558705,Lalpet_PriyrNGR_D (Tamil Nadu),0.0003502780331888,2.967396167827765e-07,-4.432655637750045e-08,9.47315170634151e-08,5.1548557576477834e-08,9.538175828956288e-08,-2.3293152520968476e-07,4.4102751851374075e-07,-4.0665460736555696e-07,6.71820964279823e-08,7.339422132322472e-09,-4.3039585925642075e-07,-3.67779062224777e-08,8.010440245690509e-07,-2.797711248187256e-06,5.836751624509356e-07,-1.0506636244561043e-06
IND743235AAA,0.0004053738488258,1,1,0.5,6.0,2.0722222222222224,Bongaon_SukntDPP_D (West Bengal),0.002432243092955,5.5969326444622974e-08,-1.1662972281391655e-08,6.070213613371041e-08,2.2062014524865452e-08,3.4140042906572027e-09,-6.401055985286178e-09,3.0476332056025606e-08,-4.634453258886801e-08,4.965096060711695e-09,9.171172777284517e-09,1.9703558657463103e-08,-6.682406388263809e-08,1.6121340122534785e-07,-2.5839684950465894e-07,2.2504363153808734e-07,-1.283464677764895e-07
IND743270AAA,0.0004031846111184,1,1,0.5,5.0,15.35135135135135,Helencha_ColnyDPP_D (West Bengal),0.002015923055592,5.596932644460124e-08,-1.1662972281461499e-08,6.070213613343842e-08,2.2062014524674502e-08,3.4140042909362025e-09,-6.401055985746933e-09,3.047633205609577e-08,-4.634453258790613e-08,4.9650960601807505e-09,9.171172776753128e-09,1.9703558657171925e-08,-6.682406388270907e-08,1.6121340122601158e-07,-2.5839684950437603e-07,2.250436315388063e-07,-1.2834646777743675e-07
IND244235AAA,0.0071847132828349,1,1,0.0,80.0,1.3944444444444444,Gajraula_JawaharN_D (Uttar Pradesh),0.5747770626267934,5.5969326444172035e-08,-1.1662972279733034e-08,6.070213612925696e-08,2.2062014525182715e-08,3.4140042852909715e-09,-6.4010559853860895e-09,3.047633205628078e-08,-4.634453258421625e-08,4.965096060145605e-09,9.171172773879546e-09,1.970355866349773e-08,-6.682406387692712e-08,1.6121340122820516e-07,-2.5839684950597295e-07,2.250436315360666e-07,-1.2834646777654295e-07
IND244221AAA,0.007549221361122,1,1,0.0,125.0,1.5,Amroha_SamitiRd_D (Uttar Pradesh),0.9436526701402572,5.5969326444760465e-08,-1.1662972281194586e-08,6.070213612825197e-08,2.2062014525027364e-08,3.4140042908949204e-09,-6.40105598922412e-09,3.047633205809471e-08,-4.634453258176683e-08,4.9650960600540074e-09,9.171172775287705e-09,1.9703558663196173e-08,-6.682406387499556e-08,1.6121340122762483e-07,-2.583968495058648e-07,2.2504363153539452e-07,-1.2834646777559734e-07
IND462042AAA,0.0,1,1,0.0,34.0,4.612121212121211,Bhopal_Kolar Mandakni (Madhya Pradesh),0.0,5.5969326444142276e-08,-1.1662972281436174e-08,6.070213613347765e-08,2.2062014524416392e-08,3.414004288149507e-09,-6.40105598571486e-09,3.047633205752594e-08,-4.634453258653596e-08,4.965096060561302e-09,9.171172776784404e-09,1.9703558657842653e-08,-6.68240638813515e-08,1.6121340122568243e-07,-2.583968495041809e-07,2.2504363153728554e-07,-1.2834646777633116e-07
IND641001AAA,2.736547134287841e-06,2,1,0.5,10.0,1.7638888888888888,Coimbatore_Ukkadam_D (Tamil Nadu),2.736547134287841e-05,5.74132725599045e-07,-8.788015048465066e-07,-3.881954547770692e-08,2.368621781014341e-06,-3.163576621904634e-06,-8.825949338581084e-06,8.053334938269726e-05,0.1065866130582933,4.006973262491327e-05,-0.00011340433174035312,2.6691050741290895e-05,-4.749493698647518e-06,-7.659976496235393e-06,-4.2033121851433236e-08,-2.5218217166261654e-06,-4.140402221311736e-06
IND530012AAC,0.0,0,2,1.0,55.0,1.875,Vizag_Gajuwaka_L (Andhra Pradesh),0.0,5.596932644390919e-08,-1.1662972281459836e-08,6.070213613285444e-08,2.2062014524360686e-08,3.41400428870492e-09,-6.401055985628946e-09,3.047633205766683e-08,-4.63445325857762e-08,4.965096060177793e-09,9.17117277667926e-09,1.970355865767243e-08,-6.682406388093334e-08,1.612134012264164e-07,-2.5839684950451844e-07,2.250436315379845e-07,-1.283464677767602e-07
IND741201AAC,0.0004039143570208,1,1,0.0,4.0,15.271929824561404,Ranaghat_ArickDPP_D (West Bengal),0.0016156574280835,5.5969326444498646e-08,-1.1662972282000256e-08,6.070213613371658e-08,2.2062014524859274e-08,3.414004292697116e-09,-6.4010559866889395e-09,3.047633205655952e-08,-4.634453258748658e-08,4.965096060737818e-09,9.171172777258466e-09,1.9703558657338913e-08,-6.682406388331204e-08,1.6121340122525317e-07,-2.583968495037539e-07,2.2504363153898369e-07,-1.2834646777655907e-07
IND581303AAA,0.0002025044879373,1,2,0.3333333333333333,32.0,1.4937477776460828,Karwar_Central_D_1 (Karnataka),0.0064801436139936,5.596932644476587e-08,-1.16629722828145e-08,6.070213613375124e-08,2.2062014524464464e-08,3.4140042929650197e-09,-6.401055987952136e-09,3.047633205790463e-08,-4.634453258493575e-08,4.965096060251798e-09,9.171172776074544e-09,1.970355865807212e-08,-6.682406388101225e-08,1.612134012270852e-07,-2.5839684950351433e-07,2.2504363153749082e-07,-1.2834646777560774e-07
IND581400AAB,0.0002025044879373,2,1,0.3333333333333333,32.0,1.5847457627118644,Mallapur_ShtDRDPP_D (Karnataka),0.0064801436139936,5.596932644394861e-08,-1.1662972282887236e-08,6.070213613384342e-08,2.2062014524159906e-08,3.414004293359635e-09,-6.401055988252222e-09,3.047633205781361e-08,-4.6344532584705803e-08,4.965096059938337e-09,9.171172776342853e-09,1.9703558658267106e-08,-6.682406388220528e-08,1.6121340122655625e-07,-2.5839684950374674e-07,2.2504363153686496e-07,-1.2834646777501323e-07
IND581325AAA,0.0008060043492855,2,1,0.1666666666666666,42.0,1.7604166666666663,Dandeli_RKComplx_D (Karnataka),0.0338521826699943,5.596932644517083e-08,-1.166297228278029e-08,6.07021361333052e-08,2.2062014524215986e-08,3.41400429669988e-09,-6.4010559891263926e-09,3.0476332059382086e-08,-4.634453258364453e-08,4.965096059422543e-09,9.171172776654141e-09,1.9703558657602225e-08,-6.682406388214389e-08,1.6121340122698715e-07,-2.58396849504117e-07,2.2504363153693765e-07,-1.2834646777612473e-07
IND574227AAA,0.0004053738488258,1,1,0.0,19.0,1.8888888888888888,Moodbidri_MrdiVlge_D (Karnataka),0.0077021031276909,5.596932644420386e-08,-1.1662972283017343e-08,6.070213613515979e-08,2.2062014524561572e-08,3.4140042954423e-09,-6.401055987592558e-09,3.0476332058111993e-08,-4.634453258237342e-08,4.965096060422322e-09,9.171172777047373e-09,1.9703558657462934e-08,-6.68240638840868e-08,1.6121340122706198e-07,-2.5839684950267534e-07,2.2504363153716746e-07,-1.2834646777563088e-07
IND574104AAA,0.0004031846111184,1,1,0.0,52.0,1.9334795321637424,Karkala_MarketRd_D (Karnataka),0.0209655997781572,5.5969326444378446e-08,-1.166297228267268e-08,6.070213613607234e-08,2.2062014524266365e-08,3.414004293054343e-09,-6.401055987216665e-09,3.047633205750961e-08,-4.634453258351943e-08,4.965096060791016e-09,9.171172777257363e-09,1.9703558657402497e-08,-6.682406388462003e-08,1.6121340122675755e-07,-2.5839684950394754e-07,2.2504363153851168e-07,-1.283464677752827e-07
IND574216AAA,0.0012080943415502,2,2,0.1666666666666666,40.0,2.4007936507936507,Dhrmsthala_Beltngdi_D (Karnataka),0.0483237736620108,5.596932644435161e-08,-1.1662972282302564e-08,6.070213613477542e-08,2.206201452437712e-08,3.4140042937724356e-09,-6.4010559873465216e-09,3.0476332057762467e-08,-4.63445325834402e-08,4.96509605992564e-09,9.171172776654244e-09,1.970355865815106e-08,-6.682406388338263e-08,1.6121340122634915e-07,-2.5839684950294004e-07,2.250436315377735e-07,-1.2834646777483737e-07
IND700136AAB,0.0,1,1,1.0,3.0,4.428571428571429,CCU_Hub (West Bengal),0.0,5.596932644400341e-08,-1.1662972281560082e-08,6.070213613406728e-08,2.206201452477777e-08,3.4140042895586175e-09,-6.401055984695216e-09,3.047633205554751e-08,-4.634453258897887e-08,4.965096060769641e-09,9.171172776508774e-09,1.9703558657123658e-08,-6.682406388394068e-08,1.6121340122548316e-07,-2.5839684950357706e-07,2.2504363153941882e-07,-1.283464677762294e-07
IND635601AAB,0.0004053738488258,1,2,0.5,52.0,2.787878787878788,Tiruppattur_KoilStrt_D (Tamil Nadu),0.0210794401389436,5.596932644411654e-08,-1.1662972281999361e-08,6.070213613394313e-08,2.2062014524407472e-08,3.414004290768758e-09,-6.401055987419303e-09,3.0476332057171807e-08,-4.6344532585122226e-08,4.965096060377715e-09,9.1711727765665e-09,1.970355865857818e-08,-6.682406388303582e-08,1.612134012260312e-07,-2.583968495031264e-07,2.2504363153955242e-07,-1.2834646777638154e-07
IND635207AAA,0.0,1,1,1.0,7.0,3.0,Uthangarai_RgstrOFC_D (Tamil Nadu),0.0,5.5969326444187434e-08,-1.1662972282322895e-08,6.070213613396154e-08,2.206201452429984e-08,3.414004291411791e-09,-6.401055987399358e-09,3.047633205779621e-08,-4.634453258418546e-08,4.965096060120964e-09,9.171172776692448e-09,1.9703558658221776e-08,-6.682406388291189e-08,1.6121340122622628e-07,-2.583968495040812e-07,2.2504363153859323e-07,-1.283464677749756e-07
